facility_id,facility_name,google_lat,google_long,price_level,rating,total_ratings,avg_inspection_score,avg_violations_count,city,siteAddress
FA0004951,JEANNOTS PATISSERIE & BISTRO,40.013305,-105.1322911,2,5.0,77,15.25,2.0,LAFAYETTE,2770 ARAPAHOE RD UNIT 124
FA0004954,RAYBACK COLLECTIVE,40.0295306,-105.2594038,1,4.6,2226,3.5,2.0,BOULDER,2775 VALMONT RD UNIT 2
FA0004960,CULVER'S OF LONGMONT,40.1488733,-105.1306839,1,4.4,1541,15.333333333333334,3.0,LONGMONT,1218 S HOVER RD
FA0004964,MOTHERLODE CAFE,40.0717955,-105.2064543,2,4.1,336,73.0,8.0,BOULDER,6315 LOOKOUT RD
FA0004967,LA FAMILIA (MOBILE),40.025388,-105.2377392,0,4.7,59,56.22222222222222,4.5,Boulder,4920 PEARL ST UNIT C/D
FA0004969,JUICE BEE THE,40.0171379,-105.2817021,2,3.5,28,10.5,2.0,BOULDER,1048 PEARL ST UNIT 109
FA0004975,OZO COFFEE LONGMONT,40.1473207,-105.1289563,1,4.6,523,27.5,3.0,LONGMONT,1232 A S HOVER ST UNIT 400
FA0004976,JIMMY JOHNS,39.9607009,-105.1641366,1,3.7,114,30.0,3.0,LOUISVILLE,994 W DILLON RD
FA0004977,STARBUCKS COFFEE#5306,40.15287989999999,-105.1067326,2,4.2,408,1.0,1.0,LONGMONT,844 KEN PRATT BLVD
FA0004982,OUR CENTER,40.1630974,-105.0976659,2,4.2,324,34.166666666666664,3.0,LONGMONT,220 COLLYER ST
FA0004983,LEVY IPF 1 (MOBILE),40.0091912,-105.2669142,0,3.8,5,15.0,1.0,BOULDER,2400 COLORADO AVE
FA0004989,INSOMNIA COOKIES,40.0088426,-105.2763961,2,4.2,157,20.0,3.0,BOULDER,1203 W 13TH ST UNIT B
FA0004995,PEARL STREET GRILL (COMMISSARY),40.026162,-105.2427945,2,4.3,8,24.0,6.0,BOULDER,2510 47TH ST
FA0004996,MOD PIZZA,39.9604539,-105.164314,1,4.7,733,13.666666666666666,1.5,LOUISVILLE,994 W DILLON RD UNIT 600
FA0005003,COMMUNITY,39.996652,-105.090221,2,4.6,929,49.07692307692308,4.333333333333333,LAFAYETTE,206 S PUBLIC RD
FA0005008,MAD GREENS,39.9608777,-105.1642774,2,4.2,297,56.66666666666666,3.0,LOUISVILLE,994 W DILLON RD UNIT 100
FA0005010,ARBYS #5009032,40.00424719999999,-105.1020964,1,3.9,535,18.33333333333333,1.5,LAFAYETTE,650 N HWY 287
FA0005012,WONDER PRESS COMMISSARY,40.018223,-105.226383,2,4.4,279,25.0,5.0,BOULDER,5461 Western AVE UNIT D
FA0005013,DICKEYS BARBECUE PIT,40.1932924,-105.1033178,2,4.2,495,39.0,6.0,LONGMONT,1935 MAIN ST UNIT A
FA0005021,LE FRIGO,40.0137711,-105.2278653,2,4.9,164,17.0,3.0,BOULDER,5360 ARAPAHOE AVE UNIT B2
FA0005022,PROTOS PIZZA,40.0722129,-105.1993634,2,4.5,273,6.0,4.0,BOULDER,5378 GUNBARRELL CENTER CT UNIT 1
FA0005025,FRESH THYMES MARKETPLACE,40.0270674,-105.2575251,0,4.4,17,13.333333333333334,1.5,BOULDER,2690 28TH ST UNIT F
FA0005028,LEFT HAND BREWING CO,40.1582861,-105.1150233,1,4.7,856,17.0,4.0,LONGMONT,1265 BOSTON AVE
FA0005030,SPRUCE CAFE,40.0248318,-105.2426089,2,4.3,90,21.0,6.0,BOULDER,4740 PEARL ST UNIT 105
FA0005033,STARBUCKS COFFEE #47385,39.9556568,-105.1651615,2,4.3,357,1.0,1.0,SUPERIOR,100 MCCASLIN BLVD
FA0005038,AMANTE WALNUT II,40.0168576,-105.2817478,1,4.4,177,53.46153846153846,6.5,BOULDER,1023 WALNUT ST
FA0005050,(CU) VILLAGE CENTER THE GRANGE (GRILLE),39.9979788,-105.2524055,2,3.9,28,8.0,1.0,BOULDER,510 30TH ST
FA0005062,WILLIAM OLIVERS PUBLICK HOUSE,39.999373,-105.0908376,2,4.5,910,22.0,3.0,LAFAYETTE,201 N PUBLIC RD UNIT 1C
FA0005063,FIREHOUSE SUBS,39.9556568,-105.1651615,1,4.3,153,2.0,4.0,SUPERIOR,100 MCCASLIN BLVD UNIT 103
FA0005066,FAIRWAYS GOLF,39.9527344,-105.158882,2,4.5,340,4.0,1.5,SUPERIOR,1 SUPERIOR DR
FA0005067,PHO HUONG VIET,40.1476325,-105.1295059,2,4.2,477,60.0,8.0,LONGMONT,1232 S HOVER ST UNIT C200
FA0005073,KU CHA TEA,40.0180634,-105.2798224,2,4.6,422,7.0,3.0,BOULDER,1211 PEARL ST
FA0005081,COUSINS KITCHENS (MOBILE),39.9881389,-105.1088567,3,4.5,903,40.0,3.0,Lafayette,1255 CENTAUR VILLAGE DR
FA0005083,AREPA JOINT THE (MOBILE),40.025388,-105.2377392,0,3.6,42,25.0,2.0,BOULDER,4920 PEARL ST UNIT C&D
FA0005084,RAPHA RACING,40.0199041,-105.2716584,2,4.6,65,25.33333333333333,3.0,BOULDER,1815 PEARL ST
FA0005088,AFC SUSHI @ SAFEWAY #2911,40.0133197,-105.2596624,2,3.9,685,20.0,2.0,BOULDER,2798 ARAPAHOE AVE
FA0005097,FAROW,40.1013599,-105.1687535,2,4.5,68,25.0,2.0,LONGMONT,7916 NIWOT RD UNIT 100
FA0005100,ROCKY MOUNTAIN TAP & GARDEN,39.98060359999999,-105.1289563,2,4.5,79,25.0,3.0,LOUISVILLE,1071 COURTESY RD
FA0005101,CHOCOLATERIE STAM,39.9983946,-105.0906777,2,4.9,317,10.0,1.0,LAFAYETTE,103 N PUBLIC RD UNIT B
FA0005127,PASSPORT FOOD TRUCK,39.9983767,-105.2539852,0,4.9,63,20.0,1.0,BOULDER,555 30TH ST
FA0005130,AMPERSAND COFFEE ROASTER,40.0732478,-105.2009287,2,4.9,258,7.5,1.0,BOULDER,6560 ODELL PL UNIT C
FA0005143,LONGS PEAK HOSPITAL,40.162172,-105.058116,2,3.3,223,43.0,6.0,LONGMONT,1750 E KEN PRATT BLVD
FA0005151,APERITIVO,40.0748878,-105.2020666,2,4.4,230,81.53333333333333,7.5,BOULDER,5530 SPINE RD
FA0005162,BARTACO,40.0171028,-105.2821569,2,4.4,1106,50.0,4.0,BOULDER,1048 PEARL ST UNIT 101
FA0005172,SOL COFFEE (MOBILE),40.1671014,-105.1028936,2,4.3,416,5.5,1.0,LONGMONT,471 MAIN ST
FA0005180,RAISING CANES,40.14743139999999,-105.1303198,1,4.2,486,48.0,7.0,LONGMONT,1236 S HOVER ST
FA0005182,MCDEVITT TACO SUPPLY,39.9980269,-105.2328968,2,4.6,402,22.5,2.0,BOULDER,4800 BASELINE RD UNIT C110
FA0005191,CHEBA HUT LONGMONT,40.1702439,-105.1030099,1,4.6,1274,10.0,1.0,LONGMONT,635 MAIN ST
FA0005194,ND STREETBAR,40.1474598,-105.1295603,2,4.3,425,35.0,8.0,LONGMONT,1232 S HOVER ST UNIT C400
FA0005195,ZIGGIS COFFEE,39.9799804,-105.129013,1,4.3,101,37.0,3.0,LOUISVILLE,1055 COURTESY RD
FA0005196,LONGMONT PUBLIC HOUSE,40.178069,-105.1170238,2,4.4,755,62.0,6.0,LONGMONT,1111 FRANCIS ST UNIT A
FA0005198,GUCKENHEIMER@ ALTITUDE CAFE,40.0216013,-105.2545612,2,5.0,5,21.0,3.0,BOULDER,2930 PEARL ST
FA0005208,VEGETABLE EXPRESS THE (MOBILE),39.9613759,-105.5108312,2,5.0,16,5.0,1.0,Nederland,750 HWY 72N
FA0005212,EMBASSY SUITES BOULDER,40.0181589,-105.2601158,2,3.4,8,5.0,1.0,BOULDER,2601 CANYON BLVD
FA0005226,ACREAGE STEM CIDER,39.9858662,-105.0946531,2,4.4,1576,5.0,2.0,Lafayette,1380 HORIZON VW UNIT D-155
FA0005227,BENTO RIA SUSHI & POKE,40.0071271,-105.2759509,1,4.7,231,55.0,4.0,Boulder,1310 COLLEGE AVE UNIT 240
FA0005232,VERDE,39.9766071,-105.1318801,2,4.4,534,69.27272727272727,5.5,Louisville,640 MAIN ST UNIT A
FA0005246,TACOS LA FAMILIA #1 (MOBILE),40.1517016,-105.1277685,2,4.4,9,69.0,7.0,Longmont,800 S HOVER ST UNIT 9
FA0005251,GURKHAS RESTAURANT,40.1430897,-105.1312177,2,4.5,785,24.0,6.0,Longmont,2347 CLOVER BASIN DR
FA0005256,MCDEVITT TACO SUPPLY (MOBILE),39.9980269,-105.2328968,2,4.6,402,10.0,2.0,Boulder,4800 BASELINE RD UNIT C110
FA0005267,LAS DELICIAS (INSIDE SAVE-A-LOT),40.1909584,-105.1008524,2,4.0,298,64.72727272727273,5.5,Longmont,1750 N MAIN ST
FA0005271,SUMO SUSHI & GRILL,40.1519696,-105.0969915,2,4.6,915,45.66666666666666,6.0,Longmont,225 KEN PRATT BLVD UNIT 140
FA0005279,VOLCAN AZUL (MOBILE),40.1692156,-105.1034823,1,4.4,1110,51.0,5.0,Longmont,600 COFFMAN ST
FA0005280,TACO BELL,40.1525312,-105.0916115,1,3.2,647,1.0,1.0,Longmont,36 E KEN PRATT BLVD
FA0005285,GREAT OUTDOORS WATER PARK THE,39.9863975,-105.0846261,0,3.9,34,20.0,2.0,Lafayette,500 S BOULDER RD
FA0005295,RED GARDEN RESTAURANT &  BREWING,39.9654248,-105.1168962,2,4.7,176,35.0,2.0,LOUISVILLE,1700 DOGWOOD ST
FA0005299,GROWING GARDENS,40.0342053,-105.2759756,2,4.2,21,1.0,1.0,Boulder,1630 HAWTORN AVE
FA0005308,SEBS PIZZAS (MOBILE),39.9745169,-105.0726392,2,4.3,12,40.0,3.0,LAFAYETTE,1219 ROCK CREEK CIR UNIT 1
FA0005319,LA GARNACHA (MOBILE),40.18535079999999,-105.103147,2,4.0,3,16.0,2.0,Longmont,1515 MAIN ST
FA0005329,A TAKEAR (MOBILE),40.0284999,-105.254269,2,3.6,15,65.0,9.0,Boulder,2887 30TH ST
FA0005345,HOLY CREPE (MOBILE),40.0139508,-105.2782063,2,4.9,69,10.0,1.0,Boulder,1650 BROADWAY ST
FA0005346,LONGMONT YOUTH CENTER,40.177251,-105.0879373,2,5.0,6,30.0,2.0,Longmont,1050 LASHLEY ST
FA0005381,RAGLIN MARKET,40.07221250000001,-105.1993223,2,4.3,113,25.0,5.0,Boulder,5378 GUNBARREL CENTER CT UNIT 2
FA0005384,OSAKAS RESTAURANT,40.0168709,-105.26276,1,4.8,464,55.0,4.0,Boulder,2460 CANYON BLVD UNIT 1
FA0005386,COLORADO FRIED CHICKEN COMPANY (MOBILE),40.0163804,-105.2832568,2,4.5,876,5.0,1.0,Boulder,909 WALNUT ST
FA0005390,LA VITA BELLA CAFE,40.1671014,-105.1028936,1,4.6,437,22.5,3.0,Longmont,471 MAIN ST
FA0005391,SCROOGE MAKI 1 (MOBILE),40.0075099,-105.2764136,2,4.3,183,15.0,2.0,Boulder,1107 13TH ST
FA0005405,HIGHLAND CITY CLUB,40.01337770000001,-105.2841223,2,4.5,43,15.0,2.0,Boulder,885 ARAPAHOE AVE
FA0005406,BABETTES,40.1346269,-105.103284,2,4.3,291,25.0,3.0,Longmont,2030 IONOSPHERE ST UNIT G-H
FA0005408,SIMPLE GREEK #46 THE,39.9865489,-105.0967752,1,4.1,322,21.666666666666668,1.5,Lafayette,520 W SOUTH BOULDER RD
FA0005418,POPEYES #425,40.1966164,-105.1010002,1,3.3,576,15.0,3.0,Longmont,2130 MAIN ST
FA0005422,NO QUE NO (MOBILE),40.025388,-105.2377392,2,5.0,5,80.0,7.0,Boulder,4920 PEARL ST UNIT D
FA0005425,IZOTE LATIN FOOD #3 (MOBILE),40.026162,-105.2427945,2,5.0,3,40.0,3.0,Boulder,2510 47TH ST UNIT B100
FA0005440,BREW,39.9910066,-105.090221,1,4.8,486,25.0,1.0,Lafayette,802 S PUBLIC RD UNIT B
FA0005449,WHOLE SOL BLEND BAR,40.01820439999999,-105.2766922,2,4.1,242,30.0,4.0,Boulder,1420 PEARL ST
FA0005472,COMA MEXICAN GRILL,39.9980269,-105.2328968,2,4.5,177,10.0,1.0,BOULDER,4800 BASELINE RD UNIT E-105
FA0005494,ROSATIS CHICAGO PIZZA,39.9803249,-105.1284121,2,4.5,924,15.0,2.0,Louisville,1067 COURTESY RD
FA0005506,SCRATCH (INSIDE 300 SUNS BREWING),40.1599201,-105.1012742,2,4.7,422,15.0,3.0,Longmont,335 1ST AVE
FA0005510,CROSSING NUTRITION THE,39.985591,-105.096899,2,4.9,63,15.0,2.0,Lafayette,1455 COAL CREEK DR
